order_id,customer_id,restaurant_id,agent_id,order_placed_at,order_accepted_at,order_delivered_at,order_status,total_amount,discount_amount,delivery_fee,tax_amount,final_amount,delivery_distance_km,estimated_delivery_time,actual_delivery_time,delivery_city,delivery_pincode,order_source,promo_code
ORD0008665,CUST041275,REST07394,AGENT04046,2026-04-30 02:11:14,2026-04-30 02:14:14,2026-04-30 02:39:14,CANCELLED,338,15,63,16.9,402.9,5.84,59,24,Delhi,699264,WEB,PROMO0356
ORD0008666,CUST047448,REST01768,AGENT01066,2026-04-15 17:45:50,2026-04-15 17:46:50,2026-04-15 18:19:50,CANCELLED,650,122,41,32.5,601.5,10.97,25,30,Delhi,177933,IOS,PROMO0493
ORD0008667,CUST048245,REST05895,AGENT04416,2026-05-06 05:46:47,2026-05-06 05:53:47,2026-05-06 06:49:47,CANCELLED,797,110,75,39.85,801.85,11.5,49,65,Mumbai,73476,ANDROID,PROMO0406
ORD0008668,CUST034478,REST02565,AGENT01066,2026-05-02 13:05:42,2026-05-02 13:13:42,2026-05-02 14:01:42,DELIVERED,215,238,29,10.75,16.75,13.84,34,62,Gurgaon,599209,IOS,PROMO0424
ORD0008669,CUST004211,REST04700,AGENT04322,2026-05-14 02:19:40,2026-05-14 02:22:40,2026-05-14 03:07:40,CANCELLED,1379,94,63,68.95,1416.95,2.5,31,53,Kolkata,501322,ANDROID,PROMO0447
ORD0008670,CUST036385,REST06391,AGENT03688,2026-05-05 19:15:47,2026-05-05 19:19:47,2026-05-05 20:15:47,DELIVERED,702,30,64,35.1,771.1,14.75,29,72,Kolkata,762601,IOS,PROMO0403
ORD0008671,CUST021310,REST06016,AGENT04928,2026-05-03 10:08:43,2026-05-03 10:17:43,2026-05-03 11:01:43,DELIVERED,826,144,36,41.3,759.3,12.54,39,39,Gurgaon,826807,IOS,PROMO0498
ORD0008672,CUST033142,REST05234,AGENT02177,2026-05-08 06:09:20,2026-05-08 06:16:20,2026-05-08 06:59:20,CANCELLED,585,269,43,29.25,388.25,12.18,37,64,Chennai,442052,ANDROID,PROMO0083
ORD0008673,CUST031325,REST02497,AGENT01207,2026-04-22 17:01:35,2026-04-22 17:02:35,2026-04-22 17:44:35,CANCELLED,1071,126,47,53.55,1045.55,12.96,33,51,Jaipur,218447,ANDROID,PROMO0296
ORD0008674,CUST035545,REST03890,AGENT02677,2026-04-28 13:23:25,2026-04-28 13:29:25,2026-04-28 14:03:25,DELIVERED,753,180,39,37.65,649.65,3.16,39,49,Kolkata,571292,ANDROID,PROMO0151
ORD0008675,CUST044951,REST02515,AGENT02839,2026-04-19 17:37:27,2026-04-19 17:40:27,2026-04-19 18:00:27,CANCELLED,882,96,54,44.1,884.1,8.43,21,33,Mumbai,528908,ANDROID,PROMO0102
ORD0008676,CUST040462,REST06268,AGENT04067,2026-04-23 08:09:06,2026-04-23 08:17:06,2026-04-23 08:49:06,CANCELLED,1469,282,68,73.45,1328.45,9.54,44,70,Bangalore,704782,ANDROID,PROMO0174
ORD0008677,CUST004227,REST08481,AGENT00039,2026-04-27 14:11:46,2026-04-27 14:12:46,2026-04-27 14:43:46,CANCELLED,364,75,25,18.2,332.2,5.08,45,69,Kolkata,564166,IOS,PROMO0343
ORD0008678,CUST020414,REST06232,AGENT04224,2026-04-26 21:21:28,2026-04-26 21:23:28,2026-04-26 22:20:28,DELIVERED,1198,183,68,59.9,1142.9,12.82,35,62,Gurgaon,126100,WEB,PROMO0202
ORD0008679,CUST034000,REST08225,AGENT00025,2026-04-20 01:49:52,2026-04-20 01:56:52,2026-04-20 02:35:52,DELIVERED,218,60,58,10.9,226.9,1.42,47,21,Bangalore,226594,ANDROID,PROMO0229
ORD0008680,CUST037578,REST01379,AGENT03557,2026-04-22 01:01:17,2026-04-22 01:10:17,2026-04-22 02:04:17,DELIVERED,586,118,59,29.3,556.3,4.33,35,34,Delhi,899892,IOS,PROMO0276
ORD0008681,CUST005977,REST05059,AGENT00122,2026-04-26 14:19:38,2026-04-26 14:22:38,2026-04-26 15:13:38,CANCELLED,1016,273,32,50.8,825.8,8.11,47,30,Gurgaon,670580,IOS,PROMO0179
ORD0008682,CUST021659,REST09578,AGENT00809,2026-04-27 11:39:33,2026-04-27 11:48:33,2026-04-27 12:37:33,CANCELLED,1105,135,32,55.25,1057.25,2.03,45,33,Jaipur,707118,ANDROID,PROMO0163
ORD0008683,CUST014073,REST00944,AGENT01196,2026-05-13 06:21:50,2026-05-13 06:29:50,2026-05-13 07:23:50,CANCELLED,818,162,53,40.9,749.9,11.28,57,38,Delhi,10501,WEB,PROMO0361
ORD0008684,CUST017897,REST09279,AGENT03711,2026-05-11 10:11:23,2026-05-11 10:19:23,2026-05-11 11:16:23,DELIVERED,281,275,25,14.05,45.05,8.22,44,54,Jaipur,715695,ANDROID,PROMO0406
ORD0008685,CUST016541,REST03137,AGENT00503,2026-04-28 14:20:41,2026-04-28 14:26:41,2026-04-28 14:53:41,CANCELLED,453,292,37,22.65,220.65,4.77,47,49,Jaipur,554355,WEB,PROMO0221
ORD0008686,CUST032710,REST00666,AGENT03984,2026-05-04 19:49:04,2026-05-04 19:52:04,2026-05-04 20:48:04,CANCELLED,1215,247,73,60.75,1101.75,9.91,48,46,Bangalore,834172,WEB,PROMO0471
ORD0008687,CUST022543,REST08212,AGENT03091,2026-05-09 22:43:26,2026-05-09 22:47:26,2026-05-09 23:29:26,CANCELLED,226,64,72,11.3,245.3,8.48,54,44,Bangalore,410029,WEB,PROMO0107
ORD0008688,CUST046712,REST03726,AGENT02151,2026-05-11 05:37:23,2026-05-11 05:41:23,2026-05-11 06:35:23,CANCELLED,914,134,41,45.7,866.7,6.35,60,28,Jaipur,992256,IOS,PROMO0262
ORD0008689,CUST044308,REST08915,AGENT01665,2026-05-11 21:18:42,2026-05-11 21:20:42,2026-05-11 22:07:42,CANCELLED,1420,107,68,71.0,1452.0,2.55,30,37,Kolkata,717976,IOS,PROMO0320
ORD0008690,CUST029323,REST01930,AGENT01441,2026-04-30 23:39:57,2026-04-30 23:42:57,2026-05-01 00:35:57,DELIVERED,861,235,53,43.05,722.05,8.4,28,26,Mumbai,863963,ANDROID,PROMO0173
ORD0008691,CUST001300,REST02153,AGENT00840,2026-05-09 04:45:44,2026-05-09 04:54:44,2026-05-09 05:15:44,CANCELLED,1324,267,57,66.2,1180.2,8.48,24,58,Kolkata,316596,ANDROID,PROMO0305
ORD0008692,CUST042788,REST09856,AGENT01273,2026-04-30 21:35:06,2026-04-30 21:37:06,2026-04-30 22:15:06,CANCELLED,964,132,52,48.2,932.2,8.19,46,67,Delhi,963175,ANDROID,PROMO0313
ORD0008693,CUST028765,REST05470,AGENT01023,2026-04-15 09:44:07,2026-04-15 09:48:07,2026-04-15 10:26:07,CANCELLED,1182,270,44,59.1,1015.1,11.58,29,46,Bangalore,96878,WEB,PROMO0347
ORD0008694,CUST032052,REST08115,AGENT01826,2026-05-12 18:50:17,2026-05-12 19:00:17,2026-05-12 19:23:17,DELIVERED,702,158,51,35.1,630.1,8.34,33,31,Bangalore,593864,IOS,PROMO0022
ORD0008695,CUST012157,REST06818,AGENT02451,2026-04-30 15:21:58,2026-04-30 15:30:58,2026-04-30 16:11:58,CANCELLED,1153,111,20,57.65,1119.65,10.57,52,30,Hyderabad,650790,IOS,PROMO0465
ORD0008696,CUST035011,REST08006,AGENT04845,2026-04-25 12:00:09,2026-04-25 12:07:09,2026-04-25 12:29:09,CANCELLED,1046,148,61,52.3,1011.3,4.31,56,53,Delhi,947695,ANDROID,PROMO0397
ORD0008697,CUST036248,REST03333,AGENT02202,2026-05-13 21:23:36,2026-05-13 21:31:36,2026-05-13 22:25:36,CANCELLED,460,252,77,23.0,308.0,10.96,31,51,Kolkata,246663,WEB,PROMO0383
ORD0008698,CUST042107,REST00167,AGENT00741,2026-04-28 00:45:44,2026-04-28 00:47:44,2026-04-28 01:26:44,DELIVERED,1011,228,71,50.55,904.55,9.86,28,23,Kolkata,380264,ANDROID,PROMO0367
ORD0008699,CUST004690,REST09370,AGENT02243,2026-04-18 22:54:39,2026-04-18 23:00:39,2026-04-18 23:45:39,CANCELLED,1179,134,22,58.95,1125.95,4.34,21,28,Hyderabad,169651,WEB,PROMO0182
ORD0008700,CUST039342,REST01839,AGENT04548,2026-05-12 00:23:28,2026-05-12 00:27:28,2026-05-12 01:27:28,DELIVERED,913,128,77,45.65,907.65,14.3,40,52,Kolkata,907478,WEB,PROMO0327
ORD0008701,CUST006074,REST05433,AGENT01229,2026-04-17 11:23:34,2026-04-17 11:27:34,2026-04-17 12:10:34,DELIVERED,379,0,58,18.95,455.95,2.52,60,20,Mumbai,187363,WEB,PROMO0392
ORD0008702,CUST004224,REST00942,AGENT02447,2026-04-16 09:17:32,2026-04-16 09:24:32,2026-04-16 10:09:32,CANCELLED,1216,146,70,60.8,1200.8,8.48,41,73,Jaipur,331163,IOS,PROMO0006
ORD0008703,CUST034373,REST09474,AGENT00065,2026-05-08 13:34:30,2026-05-08 13:37:30,2026-05-08 14:34:30,DELIVERED,666,105,59,33.3,653.3,1.75,28,65,Gurgaon,681812,ANDROID,PROMO0214
ORD0008704,CUST016074,REST09183,AGENT00698,2026-04-24 21:36:23,2026-04-24 21:45:23,2026-04-24 22:37:23,DELIVERED,1315,285,43,65.75,1138.75,8.99,32,49,Hyderabad,248089,ANDROID,PROMO0460
ORD0008705,CUST013430,REST03868,AGENT01593,2026-04-26 12:48:56,2026-04-26 12:53:56,2026-04-26 13:50:56,DELIVERED,226,201,30,11.3,66.3,5.51,21,60,Mumbai,722115,ANDROID,PROMO0320
ORD0008706,CUST020519,REST02153,AGENT03909,2026-05-08 08:43:26,2026-05-08 08:53:26,2026-05-08 09:35:26,DELIVERED,488,160,34,24.4,386.4,4.73,22,70,Hyderabad,332896,WEB,PROMO0254
ORD0008707,CUST036353,REST02281,AGENT02026,2026-05-12 23:31:47,2026-05-12 23:39:47,2026-05-13 00:16:47,DELIVERED,398,4,55,19.9,468.9,12.11,41,24,Kolkata,959631,WEB,PROMO0207
ORD0008708,CUST030417,REST06585,AGENT03865,2026-04-14 19:53:57,2026-04-14 20:02:57,2026-04-14 20:47:57,CANCELLED,638,27,30,31.9,672.9,1.95,52,38,Kolkata,458437,ANDROID,PROMO0156
ORD0008709,CUST010144,REST09278,AGENT04510,2026-05-08 21:39:32,2026-05-08 21:45:32,2026-05-08 22:32:32,CANCELLED,1495,26,27,74.75,1570.75,10.01,20,27,Jaipur,460126,ANDROID,PROMO0411
ORD0008710,CUST002492,REST05111,AGENT03000,2026-05-12 13:48:49,2026-05-12 13:56:49,2026-05-12 14:47:49,CANCELLED,1087,50,30,54.35,1121.35,4.52,41,61,Chennai,817149,IOS,PROMO0458
ORD0008711,CUST004379,REST08082,AGENT01421,2026-05-01 16:22:30,2026-05-01 16:24:30,2026-05-01 16:52:30,DELIVERED,311,16,32,15.55,342.55,7.11,21,75,Mumbai,189004,IOS,PROMO0217
ORD0008712,CUST035666,REST03593,AGENT02223,2026-05-06 03:14:24,2026-05-06 03:21:24,2026-05-06 04:12:24,DELIVERED,1468,190,31,73.4,1382.4,7.88,24,21,Hyderabad,507200,ANDROID,PROMO0156
ORD0008713,CUST005422,REST02943,AGENT01248,2026-04-27 20:47:03,2026-04-27 20:52:03,2026-04-27 21:45:03,DELIVERED,1184,44,69,59.2,1268.2,10.17,35,39,Kolkata,445248,IOS,PROMO0357
ORD0008714,CUST007868,REST07891,AGENT02789,2026-04-18 19:23:26,2026-04-18 19:25:26,2026-04-18 20:21:26,DELIVERED,911,63,55,45.55,948.55,12.1,60,63,Hyderabad,327687,WEB,PROMO0398
ORD0008715,CUST003999,REST07182,AGENT01341,2026-04-18 05:54:49,2026-04-18 05:55:49,2026-04-18 06:20:49,DELIVERED,642,166,77,32.1,585.1,3.17,51,65,Gurgaon,414223,IOS,PROMO0202
ORD0008716,CUST017620,REST07340,AGENT02251,2026-04-21 18:03:59,2026-04-21 18:07:59,2026-04-21 18:43:59,CANCELLED,353,159,76,17.65,287.65,8.05,39,34,Hyderabad,929472,IOS,PROMO0407
ORD0008717,CUST032462,REST02848,AGENT03484,2026-05-01 12:19:35,2026-05-01 12:28:35,2026-05-01 12:53:35,CANCELLED,1205,182,78,60.25,1161.25,12.7,31,24,Jaipur,453253,IOS,PROMO0035
ORD0008718,CUST038968,REST02365,AGENT02205,2026-04-23 08:47:43,2026-04-23 08:54:43,2026-04-23 09:28:43,CANCELLED,1361,125,30,68.05,1334.05,5.48,49,40,Hyderabad,146140,IOS,PROMO0115
ORD0008719,CUST044028,REST08547,AGENT01629,2026-05-09 00:51:40,2026-05-09 01:01:40,2026-05-09 01:27:40,CANCELLED,843,253,71,42.15,703.15,3.8,59,72,Chennai,774597,ANDROID,PROMO0025
ORD0008720,CUST013940,REST02574,AGENT03363,2026-05-01 02:50:57,2026-05-01 02:55:57,2026-05-01 03:36:57,CANCELLED,746,113,77,37.3,747.3,12.33,52,50,Delhi,982633,IOS,PROMO0263
ORD0008721,CUST001315,REST04674,AGENT02721,2026-05-14 08:43:18,2026-05-14 08:49:18,2026-05-14 09:13:18,DELIVERED,1268,107,51,63.4,1275.4,6.03,37,75,Hyderabad,628061,IOS,PROMO0359
ORD0008722,CUST035121,REST05856,AGENT00756,2026-05-10 02:25:22,2026-05-10 02:31:22,2026-05-10 02:53:22,DELIVERED,585,89,68,29.25,593.25,11.94,59,61,Hyderabad,303368,IOS,PROMO0030
ORD0008723,CUST032841,REST07311,AGENT00918,2026-05-08 01:24:14,2026-05-08 01:30:14,2026-05-08 02:24:14,DELIVERED,1428,217,49,71.4,1331.4,1.38,23,27,Pune,558801,WEB,PROMO0253
ORD0008724,CUST001207,REST09975,AGENT02257,2026-05-10 05:30:32,2026-05-10 05:34:32,2026-05-10 06:01:32,DELIVERED,1466,204,58,73.3,1393.3,2.17,50,47,Pune,755711,IOS,PROMO0319
ORD0008725,CUST028397,REST02911,AGENT04884,2026-05-13 23:41:59,2026-05-13 23:47:59,2026-05-14 00:43:59,DELIVERED,397,155,71,19.85,332.85,2.19,40,20,Kolkata,568939,IOS,PROMO0279
ORD0008726,CUST024290,REST09396,AGENT02433,2026-04-18 10:22:14,2026-04-18 10:31:14,2026-04-18 11:03:14,DELIVERED,1162,252,71,58.1,1039.1,6.69,20,28,Mumbai,368830,IOS,PROMO0003
ORD0008727,CUST022959,REST02742,AGENT00908,2026-05-08 01:14:21,2026-05-08 01:18:21,2026-05-08 02:12:21,DELIVERED,375,94,43,18.75,342.75,8.96,25,42,Chennai,125580,ANDROID,PROMO0119
ORD0008728,CUST005019,REST04718,AGENT04851,2026-05-10 22:39:53,2026-05-10 22:48:53,2026-05-10 23:11:53,DELIVERED,987,266,80,49.35,850.35,2.23,50,26,Delhi,23429,WEB,PROMO0490
ORD0008729,CUST043266,REST08652,AGENT00297,2026-05-02 16:10:49,2026-05-02 16:16:49,2026-05-02 17:13:49,DELIVERED,626,39,68,31.3,686.3,13.22,37,60,Bangalore,501714,IOS,PROMO0288
ORD0008730,CUST035335,REST07155,AGENT02075,2026-05-05 12:19:32,2026-05-05 12:20:32,2026-05-05 13:12:32,DELIVERED,861,40,71,43.05,935.05,14.39,44,45,Jaipur,378073,WEB,PROMO0099
ORD0008731,CUST006034,REST08712,AGENT02400,2026-05-11 09:41:21,2026-05-11 09:46:21,2026-05-11 10:25:21,DELIVERED,866,57,45,43.3,897.3,12.86,40,68,Jaipur,704360,ANDROID,PROMO0147
ORD0008732,CUST002129,REST02497,AGENT02588,2026-05-12 13:34:28,2026-05-12 13:36:28,2026-05-12 14:25:28,DELIVERED,481,224,65,24.05,346.05,3.11,53,26,Gurgaon,717777,IOS,PROMO0353
ORD0008733,CUST037561,REST01465,AGENT04570,2026-04-23 04:25:23,2026-04-23 04:33:23,2026-04-23 04:53:23,DELIVERED,443,44,40,22.15,461.15,11.2,45,68,Kolkata,453477,IOS,PROMO0082
ORD0008734,CUST044892,REST04274,AGENT00244,2026-04-25 05:46:49,2026-04-25 05:47:49,2026-04-25 06:29:49,DELIVERED,1349,256,66,67.45,1226.45,12.19,32,44,Kolkata,712749,WEB,PROMO0369
ORD0008735,CUST001700,REST09507,AGENT01336,2026-04-27 17:09:38,2026-04-27 17:13:38,2026-04-27 17:47:38,DELIVERED,338,205,44,16.9,193.9,7.83,44,33,Jaipur,338943,WEB,PROMO0216
ORD0008736,CUST010606,REST05586,AGENT01026,2026-04-29 23:14:46,2026-04-29 23:24:46,2026-04-30 00:09:46,DELIVERED,1316,283,50,65.8,1148.8,1.86,49,43,Chennai,476255,WEB,PROMO0210
ORD0008737,CUST004174,REST00375,AGENT00076,2026-04-15 10:51:41,2026-04-15 10:56:41,2026-04-15 11:35:41,DELIVERED,538,201,76,26.9,439.9,14.15,24,50,Delhi,537395,ANDROID,PROMO0431
ORD0008738,CUST021139,REST08427,AGENT01585,2026-05-08 10:19:52,2026-05-08 10:21:52,2026-05-08 10:50:52,DELIVERED,332,140,60,16.6,268.6,3.62,48,54,Jaipur,768407,WEB,PROMO0257
ORD0008739,CUST030468,REST01662,AGENT04637,2026-05-12 10:51:37,2026-05-12 10:57:37,2026-05-12 11:49:37,DELIVERED,1302,76,30,65.1,1321.1,1.65,28,51,Gurgaon,957530,WEB,PROMO0404
ORD0008740,CUST015296,REST08716,AGENT00428,2026-04-20 10:50:56,2026-04-20 10:58:56,2026-04-20 11:57:56,DELIVERED,427,291,75,21.35,232.35,11.74,46,50,Jaipur,877146,IOS,PROMO0246
ORD0008741,CUST005112,REST03690,AGENT03125,2026-04-29 16:32:33,2026-04-29 16:38:33,2026-04-29 17:26:33,CANCELLED,614,270,60,30.7,434.7,5.44,54,21,Kolkata,600508,ANDROID,PROMO0115
ORD0008742,CUST033779,REST06051,AGENT00736,2026-05-11 11:19:41,2026-05-11 11:25:41,2026-05-11 11:56:41,CANCELLED,491,142,24,24.55,397.55,12.81,26,37,Hyderabad,669712,IOS,PROMO0162
ORD0008743,CUST008688,REST09369,AGENT01350,2026-05-11 09:04:13,2026-05-11 09:13:13,2026-05-11 09:46:13,DELIVERED,1313,85,76,65.65,1369.65,3.12,23,60,Mumbai,479672,WEB,PROMO0188
ORD0008744,CUST002122,REST03787,AGENT03359,2026-05-14 06:07:37,2026-05-14 06:12:37,2026-05-14 06:48:37,CANCELLED,406,181,79,20.3,324.3,3.43,43,25,Bangalore,323210,WEB,PROMO0333
ORD0008745,CUST033669,REST01804,AGENT04274,2026-05-12 14:58:24,2026-05-12 15:02:24,2026-05-12 15:52:24,CANCELLED,629,18,24,31.45,666.45,1.55,48,60,Kolkata,391674,IOS,PROMO0383
ORD0008746,CUST023715,REST06726,AGENT04037,2026-05-06 16:07:25,2026-05-06 16:14:25,2026-05-06 16:50:25,DELIVERED,977,163,52,48.85,914.85,5.11,59,73,Pune,408166,IOS,PROMO0001
ORD0008747,CUST008885,REST02185,AGENT01135,2026-05-14 05:31:33,2026-05-14 05:37:33,2026-05-14 06:12:33,DELIVERED,1002,72,45,50.1,1025.1,12.8,22,22,Jaipur,889615,ANDROID,PROMO0008
ORD0008748,CUST001709,REST04061,AGENT02616,2026-05-06 18:41:03,2026-05-06 18:49:03,2026-05-06 19:34:03,CANCELLED,502,187,73,25.1,413.1,2.12,47,66,Jaipur,762014,WEB,PROMO0373
ORD0008749,CUST045385,REST00663,AGENT02739,2026-04-25 10:00:44,2026-04-25 10:08:44,2026-04-25 10:59:44,DELIVERED,408,293,51,20.4,186.4,9.27,50,22,Kolkata,418035,WEB,PROMO0196
ORD0008750,CUST020607,REST00033,AGENT00394,2026-04-25 06:41:25,2026-04-25 06:43:25,2026-04-25 07:21:25,DELIVERED,499,261,60,24.95,322.95,4.28,39,30,Gurgaon,310433,IOS,PROMO0343
ORD0008751,CUST014681,REST06658,AGENT00472,2026-04-26 18:36:43,2026-04-26 18:41:43,2026-04-26 19:40:43,DELIVERED,888,110,76,44.4,898.4,14.46,58,36,Chennai,223722,WEB,PROMO0338
ORD0008752,CUST020264,REST04853,AGENT01485,2026-04-25 10:33:58,2026-04-25 10:43:58,2026-04-25 11:36:58,DELIVERED,1497,235,54,74.85,1390.85,2.82,30,58,Mumbai,574265,ANDROID,PROMO0466
ORD0008753,CUST022677,REST05368,AGENT02021,2026-04-27 13:32:07,2026-04-27 13:33:07,2026-04-27 14:08:07,CANCELLED,445,283,66,22.25,250.25,7.49,20,68,Delhi,866131,ANDROID,PROMO0375
ORD0008754,CUST047269,REST07562,AGENT03681,2026-04-26 16:57:02,2026-04-26 16:59:02,2026-04-26 17:50:02,CANCELLED,622,285,80,31.1,448.1,14.11,32,26,Jaipur,582683,IOS,PROMO0417
ORD0008755,CUST004279,REST05114,AGENT00456,2026-04-26 03:33:05,2026-04-26 03:39:05,2026-04-26 04:30:05,DELIVERED,672,26,33,33.6,712.6,1.22,42,67,Delhi,493429,WEB,PROMO0449
ORD0008756,CUST012969,REST00224,AGENT01237,2026-05-03 07:57:17,2026-05-03 08:00:17,2026-05-03 08:50:17,CANCELLED,1130,1,27,56.5,1212.5,14.02,25,75,Hyderabad,4422,WEB,PROMO0054
ORD0008757,CUST009501,REST09625,AGENT01759,2026-05-05 09:40:01,2026-05-05 09:42:01,2026-05-05 10:10:01,DELIVERED,791,180,66,39.55,716.55,6.71,36,46,Bangalore,816742,ANDROID,PROMO0144
ORD0008758,CUST024007,REST00781,AGENT03473,2026-05-04 08:57:10,2026-05-04 09:06:10,2026-05-04 10:02:10,DELIVERED,1307,200,38,65.35,1210.35,4.55,55,42,Chennai,279472,WEB,PROMO0365
ORD0008759,CUST000138,REST00923,AGENT01474,2026-04-22 19:21:11,2026-04-22 19:25:11,2026-04-22 19:51:11,DELIVERED,591,162,62,29.55,520.55,3.38,22,75,Hyderabad,906388,ANDROID,PROMO0467
ORD0008760,CUST029277,REST06452,AGENT02579,2026-04-27 01:02:21,2026-04-27 01:11:21,2026-04-27 01:50:21,CANCELLED,666,148,61,33.3,612.3,11.76,28,67,Delhi,727393,WEB,PROMO0086
ORD0008761,CUST013541,REST01555,AGENT00191,2026-05-03 15:29:08,2026-05-03 15:39:08,2026-05-03 16:04:08,CANCELLED,950,151,22,47.5,868.5,3.41,36,60,Bangalore,271259,ANDROID,PROMO0129
ORD0008762,CUST043256,REST02766,AGENT04854,2026-04-23 11:36:19,2026-04-23 11:45:19,2026-04-23 12:41:19,DELIVERED,1035,85,26,51.75,1027.75,2.59,42,37,Delhi,597164,IOS,PROMO0234
ORD0008763,CUST037937,REST03459,AGENT00034,2026-04-22 14:09:20,2026-04-22 14:16:20,2026-04-22 15:15:20,DELIVERED,1403,125,78,70.15,1426.15,6.14,42,43,Chennai,178140,ANDROID,PROMO0127
ORD0008764,CUST013594,REST02604,AGENT01186,2026-04-16 01:39:22,2026-04-16 01:49:22,2026-04-16 02:17:22,DELIVERED,1021,240,27,51.05,859.05,2.08,27,43,Chennai,900910,WEB,PROMO0485
ORD0008765,CUST002011,REST02391,AGENT00896,2026-04-30 11:32:34,2026-04-30 11:40:34,2026-04-30 12:00:34,CANCELLED,1219,280,62,60.95,1061.95,12.83,60,46,Delhi,785041,IOS,PROMO0003
ORD0008766,CUST026411,REST00712,AGENT03913,2026-05-09 01:19:08,2026-05-09 01:29:08,2026-05-09 02:25:08,CANCELLED,378,260,61,18.9,197.9,8.4,59,26,Mumbai,300192,WEB,PROMO0393
ORD0008767,CUST041596,REST08888,AGENT01924,2026-05-11 04:22:45,2026-05-11 04:29:45,2026-05-11 04:51:45,CANCELLED,869,292,66,43.45,686.45,9.11,49,28,Delhi,197529,ANDROID,PROMO0030
ORD0008768,CUST009117,REST04472,AGENT00835,2026-04-16 01:43:22,2026-04-16 01:48:22,2026-04-16 02:30:22,CANCELLED,458,12,28,22.9,496.9,6.69,33,64,Chennai,609299,WEB,PROMO0034
ORD0008769,CUST002274,REST00994,AGENT03834,2026-04-24 12:10:27,2026-04-24 12:18:27,2026-04-24 13:09:27,DELIVERED,423,47,46,21.15,443.15,9.64,40,57,Kolkata,862993,IOS,PROMO0176
ORD0008770,CUST033080,REST00038,AGENT02905,2026-05-04 22:45:15,2026-05-04 22:54:15,2026-05-04 23:20:15,DELIVERED,466,276,42,23.3,255.3,7.66,58,33,Pune,813916,ANDROID,PROMO0373
ORD0008771,CUST011798,REST09194,AGENT04037,2026-04-16 04:20:12,2026-04-16 04:23:12,2026-04-16 04:50:12,CANCELLED,1325,130,65,66.25,1326.25,4.26,44,60,Jaipur,175314,WEB,PROMO0356
ORD0008772,CUST038347,REST08914,AGENT00519,2026-04-21 00:10:38,2026-04-21 00:11:38,2026-04-21 00:38:38,CANCELLED,1224,145,73,61.2,1213.2,8.62,41,46,Bangalore,540850,IOS,PROMO0104
ORD0008773,CUST030364,REST03998,AGENT00493,2026-04-19 17:12:32,2026-04-19 17:15:32,2026-04-19 18:13:32,DELIVERED,1458,113,68,72.9,1485.9,13.3,50,29,Hyderabad,932033,WEB,PROMO0148
ORD0008774,CUST047677,REST00315,AGENT01000,2026-05-07 06:58:55,2026-05-07 07:00:55,2026-05-07 07:30:55,DELIVERED,1483,225,65,74.15,1397.15,4.67,45,56,Bangalore,889745,IOS,PROMO0103
ORD0008775,CUST025012,REST09242,AGENT04017,2026-04-25 03:06:10,2026-04-25 03:16:10,2026-04-25 04:16:10,CANCELLED,925,106,56,46.25,921.25,12.13,47,47,Hyderabad,282883,IOS,PROMO0422
ORD0008776,CUST027659,REST01895,AGENT01654,2026-04-18 15:05:00,2026-04-18 15:06:00,2026-04-18 16:00:00,CANCELLED,1032,280,37,51.6,840.6,3.72,59,70,Mumbai,937432,IOS,PROMO0207
ORD0008777,CUST009132,REST01077,AGENT03157,2026-04-29 10:51:09,2026-04-29 10:53:09,2026-04-29 11:38:09,DELIVERED,944,86,74,47.2,979.2,14.44,56,28,Kolkata,4312,IOS,PROMO0184
ORD0008778,CUST027280,REST05460,AGENT01485,2026-05-09 05:35:44,2026-05-09 05:39:44,2026-05-09 06:23:44,CANCELLED,861,178,21,43.05,747.05,6.77,36,24,Jaipur,668500,ANDROID,PROMO0034
ORD0008779,CUST034162,REST08768,AGENT01328,2026-05-02 22:20:30,2026-05-02 22:22:30,2026-05-02 22:54:30,DELIVERED,806,78,56,40.3,824.3,10.47,37,50,Kolkata,625132,ANDROID,PROMO0140
ORD0008780,CUST040141,REST00269,AGENT04042,2026-04-23 02:14:35,2026-04-23 02:24:35,2026-04-23 03:22:35,CANCELLED,297,206,29,14.85,134.85,13.87,28,37,Mumbai,679353,WEB,PROMO0141
ORD0008781,CUST043417,REST06339,AGENT04754,2026-04-19 10:21:40,2026-04-19 10:23:40,2026-04-19 11:06:40,DELIVERED,396,131,20,19.8,304.8,11.52,37,41,Delhi,574527,ANDROID,PROMO0088
ORD0008782,CUST024526,REST00209,AGENT03339,2026-04-26 22:58:35,2026-04-26 23:01:35,2026-04-26 23:54:35,CANCELLED,913,233,56,45.65,781.65,11.74,50,70,Mumbai,711485,IOS,PROMO0274
ORD0008783,CUST003979,REST05095,AGENT01612,2026-05-02 17:20:03,2026-05-02 17:21:03,2026-05-02 17:59:03,CANCELLED,438,299,65,21.9,225.9,6.82,31,42,Bangalore,730956,WEB,PROMO0399
ORD0008784,CUST016939,REST01490,AGENT00483,2026-05-12 04:45:35,2026-05-12 04:46:35,2026-05-12 05:18:35,DELIVERED,813,129,25,40.65,749.65,14.39,54,52,Pune,255188,WEB,PROMO0180
ORD0008785,CUST015149,REST02431,AGENT01395,2026-04-14 23:11:32,2026-04-14 23:17:32,2026-04-14 23:57:32,CANCELLED,1020,209,55,51.0,917.0,13.88,25,27,Delhi,710977,ANDROID,PROMO0316
