order_item_id,order_id,item_name,category,quantity,unit_price,total_price,is_veg
ITEM00019053,ORD0007663,Vada Sambhar,South Indian,3,141,423,True
ITEM00019054,ORD0007663,Idli Sambhar,South Indian,1,221,221,True
ITEM00019055,ORD0007664,Vada Sambhar,South Indian,3,260,780,True
ITEM00019056,ORD0007664,Margherita Pizza,Italian,1,391,391,True
ITEM00019057,ORD0007664,Vada Sambhar,South Indian,3,348,1044,True
ITEM00019058,ORD0007665,Masala Fries,Fast Food,2,333,666,True
ITEM00019059,ORD0007665,Rajma Chawal,North Indian,2,83,166,True
ITEM00019060,ORD0007665,Farmhouse Pizza,Italian,3,434,1302,True
ITEM00019061,ORD0007666,Masala Dosa,South Indian,1,179,179,True
ITEM00019062,ORD0007666,Tandoori Chicken,North Indian,3,350,1050,False
ITEM00019063,ORD0007666,Chicken Tikka,North Indian,3,349,1047,False
ITEM00019064,ORD0007666,Chicken Tikka,North Indian,2,347,694,False
ITEM00019065,ORD0007667,Tandoori Chicken,North Indian,1,268,268,False
ITEM00019066,ORD0007667,Hakka Noodles,Chinese,2,379,758,True
ITEM00019067,ORD0007667,Dal Makhani,North Indian,1,266,266,True
ITEM00019068,ORD0007668,Schezwan Noodles,Chinese,3,260,780,True
ITEM00019069,ORD0007668,Hyderabadi Biryani,North Indian,3,254,762,False
ITEM00019070,ORD0007668,Butter Naan,North Indian,3,175,525,True
ITEM00019071,ORD0007668,Mango Shake,Beverages,2,314,628,True
ITEM00019072,ORD0007669,Hakka Noodles,Chinese,1,338,338,True
ITEM00019073,ORD0007669,Peri Peri Fries,Fast Food,1,378,378,True
ITEM00019074,ORD0007669,Chocolate Shake,Beverages,1,428,428,True
ITEM00019075,ORD0007670,Ice Cream Sundae,Desserts,3,144,432,True
ITEM00019076,ORD0007671,Margherita Pizza,Italian,3,159,477,True
ITEM00019077,ORD0007672,Chilli Paneer,Chinese,2,233,466,True
ITEM00019078,ORD0007672,Peri Peri Fries,Fast Food,3,334,1002,True
ITEM00019079,ORD0007672,Chicken Tikka,North Indian,2,345,690,False
ITEM00019080,ORD0007673,Masala Fries,Fast Food,2,365,730,True
ITEM00019081,ORD0007673,Chicken Biryani,North Indian,3,445,1335,False
ITEM00019082,ORD0007673,Chicken Tikka,North Indian,2,183,366,False
ITEM00019083,ORD0007674,Chole Bhature,North Indian,2,163,326,True
ITEM00019084,ORD0007674,Brownie,Desserts,1,181,181,True
ITEM00019085,ORD0007675,Masala Fries,Fast Food,2,161,322,True
ITEM00019086,ORD0007676,Schezwan Noodles,Chinese,1,223,223,True
ITEM00019087,ORD0007676,Gulab Jamun,Desserts,1,92,92,True
ITEM00019088,ORD0007677,Margherita Pizza,Italian,3,219,657,True
ITEM00019089,ORD0007677,Brownie,Desserts,1,122,122,True
ITEM00019090,ORD0007677,Chicken Biryani,North Indian,3,218,654,False
ITEM00019091,ORD0007678,Chocolate Shake,Beverages,2,336,672,True
ITEM00019092,ORD0007678,Dal Makhani,North Indian,1,103,103,True
ITEM00019093,ORD0007679,Butter Naan,North Indian,2,426,852,True
ITEM00019094,ORD0007679,Farmhouse Pizza,Italian,1,103,103,True
ITEM00019095,ORD0007679,Veg Burger,Fast Food,2,376,752,True
ITEM00019096,ORD0007679,Rajma Chawal,North Indian,1,123,123,True
ITEM00019097,ORD0007680,Mango Shake,Beverages,2,270,540,True
ITEM00019098,ORD0007680,Mango Shake,Beverages,1,102,102,True
ITEM00019099,ORD0007680,Manchurian,Chinese,2,169,338,True
ITEM00019100,ORD0007681,Masala Fries,Fast Food,1,104,104,True
ITEM00019101,ORD0007681,Ice Cream Sundae,Desserts,3,111,333,True
ITEM00019102,ORD0007681,Mango Shake,Beverages,1,267,267,True
ITEM00019103,ORD0007682,Chilli Paneer,Chinese,1,245,245,True
ITEM00019104,ORD0007682,Hyderabadi Biryani,North Indian,3,360,1080,False
ITEM00019105,ORD0007683,Vada Sambhar,South Indian,3,94,282,True
ITEM00019106,ORD0007683,Gulab Jamun,Desserts,3,81,243,True
ITEM00019107,ORD0007683,Mango Shake,Beverages,2,328,656,True
ITEM00019108,ORD0007683,Chicken Tikka,North Indian,3,337,1011,False
ITEM00019109,ORD0007684,Masala Fries,Fast Food,2,143,286,True
ITEM00019110,ORD0007684,Chicken Burger,Fast Food,2,125,250,False
ITEM00019111,ORD0007684,Veg Biryani,North Indian,2,249,498,True
ITEM00019112,ORD0007685,Idli Sambhar,South Indian,2,286,572,True
ITEM00019113,ORD0007685,Masala Dosa,South Indian,1,315,315,True
ITEM00019114,ORD0007685,Idli Sambhar,South Indian,2,193,386,True
ITEM00019115,ORD0007686,Veg Biryani,North Indian,1,302,302,True
ITEM00019116,ORD0007686,Chocolate Shake,Beverages,3,167,501,True
ITEM00019117,ORD0007687,Mysore Dosa,South Indian,2,365,730,True
ITEM00019118,ORD0007688,Margherita Pizza,Italian,2,361,722,True
ITEM00019119,ORD0007688,Rajma Chawal,North Indian,2,343,686,True
ITEM00019120,ORD0007688,Kadhi Chawal,North Indian,1,86,86,True
ITEM00019121,ORD0007688,Peri Peri Fries,Fast Food,3,240,720,True
ITEM00019122,ORD0007689,Mango Shake,Beverages,2,170,340,True
ITEM00019123,ORD0007689,Manchurian,Chinese,1,289,289,True
ITEM00019124,ORD0007690,Schezwan Noodles,Chinese,1,450,450,True
ITEM00019125,ORD0007690,Farmhouse Pizza,Italian,1,263,263,True
ITEM00019126,ORD0007691,Tandoori Chicken,North Indian,1,327,327,False
ITEM00019127,ORD0007691,Mango Shake,Beverages,3,180,540,True
ITEM00019128,ORD0007692,Chicken Biryani,North Indian,2,352,704,False
ITEM00019129,ORD0007692,Hakka Noodles,Chinese,1,252,252,True
ITEM00019130,ORD0007692,Mango Shake,Beverages,3,426,1278,True
ITEM00019131,ORD0007693,Manchurian,Chinese,3,276,828,True
ITEM00019132,ORD0007693,Hakka Noodles,Chinese,1,85,85,True
ITEM00019133,ORD0007693,Brownie,Desserts,3,81,243,True
ITEM00019134,ORD0007694,Schezwan Noodles,Chinese,3,208,624,True
ITEM00019135,ORD0007695,Brownie,Desserts,1,330,330,True
ITEM00019136,ORD0007695,Chole Bhature,North Indian,3,348,1044,True
ITEM00019137,ORD0007696,White Sauce Pasta,Italian,2,134,268,True
ITEM00019138,ORD0007696,Vada Sambhar,South Indian,2,87,174,True
ITEM00019139,ORD0007696,Pav Bhaji,Fast Food,2,313,626,True
ITEM00019140,ORD0007696,Rasmalai,Desserts,2,90,180,True
ITEM00019141,ORD0007697,Veg Burger,Fast Food,2,191,382,True
ITEM00019142,ORD0007697,Chocolate Shake,Beverages,2,239,478,True
ITEM00019143,ORD0007697,Masala Fries,Fast Food,3,248,744,True
ITEM00019144,ORD0007697,Rajma Chawal,North Indian,3,328,984,True
ITEM00019145,ORD0007698,Dal Makhani,North Indian,1,386,386,True
ITEM00019146,ORD0007698,Red Sauce Pasta,Italian,2,233,466,True
ITEM00019147,ORD0007699,Brownie,Desserts,3,410,1230,True
ITEM00019148,ORD0007699,Tandoori Chicken,North Indian,2,244,488,False
ITEM00019149,ORD0007700,Paneer Butter Masala,North Indian,2,232,464,True
ITEM00019150,ORD0007701,Chilli Paneer,Chinese,3,239,717,True
ITEM00019151,ORD0007702,Ice Cream Sundae,Desserts,3,401,1203,True
ITEM00019152,ORD0007702,Chilli Paneer,Chinese,1,130,130,True
ITEM00019153,ORD0007703,Red Sauce Pasta,Italian,2,365,730,True
ITEM00019154,ORD0007703,Farmhouse Pizza,Italian,3,355,1065,True
ITEM00019155,ORD0007703,Paneer Butter Masala,North Indian,3,127,381,True
ITEM00019156,ORD0007704,Kadhi Chawal,North Indian,3,122,366,True
ITEM00019157,ORD0007704,Manchurian,Chinese,2,212,424,True
ITEM00019158,ORD0007705,Paneer Butter Masala,North Indian,3,256,768,True
ITEM00019159,ORD0007706,Farmhouse Pizza,Italian,2,318,636,True
ITEM00019160,ORD0007706,Pav Bhaji,Fast Food,2,136,272,True
ITEM00019161,ORD0007706,Chicken Tikka,North Indian,3,141,423,False
ITEM00019162,ORD0007707,Masala Dosa,South Indian,3,382,1146,True
ITEM00019163,ORD0007707,Butter Naan,North Indian,2,115,230,True
ITEM00019164,ORD0007707,Manchurian,Chinese,3,273,819,True
ITEM00019165,ORD0007707,Veg Burger,Fast Food,3,130,390,True
ITEM00019166,ORD0007708,Brownie,Desserts,1,188,188,True
ITEM00019167,ORD0007708,Margherita Pizza,Italian,2,310,620,True
ITEM00019168,ORD0007709,Masala Dosa,South Indian,3,387,1161,True
ITEM00019169,ORD0007710,Chocolate Shake,Beverages,1,384,384,True
ITEM00019170,ORD0007710,Mysore Dosa,South Indian,3,119,357,True
ITEM00019171,ORD0007710,Chicken Biryani,North Indian,1,121,121,False
ITEM00019172,ORD0007711,Veg Biryani,North Indian,3,365,1095,True
ITEM00019173,ORD0007712,Farmhouse Pizza,Italian,3,176,528,True
ITEM00019174,ORD0007712,Paneer Butter Masala,North Indian,1,356,356,True
ITEM00019175,ORD0007712,Red Sauce Pasta,Italian,2,132,264,True
ITEM00019176,ORD0007712,Red Sauce Pasta,Italian,1,88,88,True
ITEM00019177,ORD0007713,Dal Makhani,North Indian,3,219,657,True
ITEM00019178,ORD0007714,Dal Makhani,North Indian,3,379,1137,True
ITEM00019179,ORD0007714,Masala Dosa,South Indian,1,329,329,True
ITEM00019180,ORD0007715,Chicken Biryani,North Indian,1,182,182,False
ITEM00019181,ORD0007715,Masala Dosa,South Indian,1,407,407,True
ITEM00019182,ORD0007715,Tandoori Chicken,North Indian,3,192,576,False
ITEM00019183,ORD0007715,Chocolate Shake,Beverages,3,344,1032,True
ITEM00019184,ORD0007716,Margherita Pizza,Italian,1,403,403,True
ITEM00019185,ORD0007717,Chocolate Shake,Beverages,1,94,94,True
ITEM00019186,ORD0007717,Cold Coffee,Beverages,1,151,151,True
ITEM00019187,ORD0007717,Gulab Jamun,Desserts,2,315,630,True
ITEM00019188,ORD0007718,Red Sauce Pasta,Italian,3,322,966,True
ITEM00019189,ORD0007718,Margherita Pizza,Italian,3,209,627,True
ITEM00019190,ORD0007719,Tandoori Chicken,North Indian,2,336,672,False
ITEM00019191,ORD0007719,Vada Sambhar,South Indian,1,407,407,True
ITEM00019192,ORD0007719,Chicken Biryani,North Indian,2,236,472,False
ITEM00019193,ORD0007719,Butter Naan,North Indian,2,414,828,True
ITEM00019194,ORD0007720,Chicken Tikka,North Indian,1,396,396,False
ITEM00019195,ORD0007720,Tandoori Chicken,North Indian,3,143,429,False
ITEM00019196,ORD0007721,Margherita Pizza,Italian,1,260,260,True
ITEM00019197,ORD0007721,Chicken Tikka,North Indian,2,331,662,False
ITEM00019198,ORD0007721,Ice Cream Sundae,Desserts,1,149,149,True
ITEM00019199,ORD0007721,Chicken Burger,Fast Food,1,337,337,False
ITEM00019200,ORD0007722,Ice Cream Sundae,Desserts,1,159,159,True
ITEM00019201,ORD0007722,White Sauce Pasta,Italian,1,234,234,True
ITEM00019202,ORD0007723,Kadhi Chawal,North Indian,2,135,270,True
ITEM00019203,ORD0007723,Chicken Biryani,North Indian,3,212,636,False
ITEM00019204,ORD0007723,Butter Naan,North Indian,3,132,396,True
ITEM00019205,ORD0007723,Tandoori Chicken,North Indian,3,442,1326,False
ITEM00019206,ORD0007724,Brownie,Desserts,3,142,426,True
ITEM00019207,ORD0007725,Mango Shake,Beverages,3,372,1116,True
ITEM00019208,ORD0007725,Schezwan Noodles,Chinese,1,228,228,True
ITEM00019209,ORD0007726,Mango Shake,Beverages,1,352,352,True
ITEM00019210,ORD0007726,Gulab Jamun,Desserts,1,286,286,True
ITEM00019211,ORD0007726,Veg Biryani,North Indian,1,143,143,True
ITEM00019212,ORD0007727,Idli Sambhar,South Indian,1,155,155,True
ITEM00019213,ORD0007727,Brownie,Desserts,2,258,516,True
ITEM00019214,ORD0007727,Mango Shake,Beverages,2,169,338,True
ITEM00019215,ORD0007728,Mango Shake,Beverages,2,265,530,True
ITEM00019216,ORD0007728,Hyderabadi Biryani,North Indian,1,176,176,False
ITEM00019217,ORD0007728,Dal Makhani,North Indian,1,352,352,True
ITEM00019218,ORD0007729,Idli Sambhar,South Indian,1,170,170,True
ITEM00019219,ORD0007729,Hyderabadi Biryani,North Indian,2,148,296,False
ITEM00019220,ORD0007730,Vada Sambhar,South Indian,1,445,445,True
ITEM00019221,ORD0007730,Brownie,Desserts,3,295,885,True
ITEM00019222,ORD0007731,Farmhouse Pizza,Italian,1,379,379,True
ITEM00019223,ORD0007731,Rajma Chawal,North Indian,2,330,660,True
ITEM00019224,ORD0007731,Chicken Biryani,North Indian,2,219,438,False
ITEM00019225,ORD0007732,Veg Burger,Fast Food,3,374,1122,True
ITEM00019226,ORD0007732,Brownie,Desserts,1,273,273,True
ITEM00019227,ORD0007733,Butter Naan,North Indian,1,144,144,True
ITEM00019228,ORD0007733,Paneer Butter Masala,North Indian,3,235,705,True
ITEM00019229,ORD0007733,Manchurian,Chinese,3,291,873,True
ITEM00019230,ORD0007734,Masala Dosa,South Indian,2,98,196,True
ITEM00019231,ORD0007734,Chilli Paneer,Chinese,1,234,234,True
ITEM00019232,ORD0007734,Tandoori Chicken,North Indian,1,445,445,False
ITEM00019233,ORD0007734,Pav Bhaji,Fast Food,2,124,248,True
ITEM00019234,ORD0007735,Cold Coffee,Beverages,2,269,538,True
ITEM00019235,ORD0007735,Gulab Jamun,Desserts,2,94,188,True
ITEM00019236,ORD0007736,Mango Shake,Beverages,2,267,534,True
ITEM00019237,ORD0007736,Mysore Dosa,South Indian,3,86,258,True
ITEM00019238,ORD0007736,Tandoori Chicken,North Indian,3,271,813,False
ITEM00019239,ORD0007737,Chilli Paneer,Chinese,2,437,874,True
ITEM00019240,ORD0007737,Rasmalai,Desserts,1,98,98,True
ITEM00019241,ORD0007737,Kadhi Chawal,North Indian,2,186,372,True
ITEM00019242,ORD0007738,Farmhouse Pizza,Italian,1,443,443,True
ITEM00019243,ORD0007738,Pav Bhaji,Fast Food,2,149,298,True
ITEM00019244,ORD0007738,Peri Peri Fries,Fast Food,3,299,897,True
ITEM00019245,ORD0007738,Hakka Noodles,Chinese,2,250,500,True
ITEM00019246,ORD0007739,Veg Biryani,North Indian,3,147,441,True
ITEM00019247,ORD0007740,Hyderabadi Biryani,North Indian,3,328,984,False
ITEM00019248,ORD0007740,Chicken Biryani,North Indian,1,95,95,False
ITEM00019249,ORD0007740,Chocolate Shake,Beverages,3,120,360,True
ITEM00019250,ORD0007740,Masala Dosa,South Indian,3,449,1347,True
ITEM00019251,ORD0007741,Chicken Tikka,North Indian,3,213,639,False
ITEM00019252,ORD0007742,Veg Biryani,North Indian,2,297,594,True
ITEM00019253,ORD0007742,Rasmalai,Desserts,2,115,230,True
ITEM00019254,ORD0007743,Veg Burger,Fast Food,3,245,735,True
ITEM00019255,ORD0007743,Rasmalai,Desserts,2,331,662,True
ITEM00019256,ORD0007743,Chole Bhature,North Indian,1,92,92,True
ITEM00019257,ORD0007743,Rajma Chawal,North Indian,1,215,215,True
ITEM00019258,ORD0007744,Chicken Burger,Fast Food,2,312,624,False
ITEM00019259,ORD0007744,Gulab Jamun,Desserts,2,422,844,True
ITEM00019260,ORD0007745,Masala Fries,Fast Food,1,187,187,True
ITEM00019261,ORD0007746,Pav Bhaji,Fast Food,3,422,1266,True
ITEM00019262,ORD0007746,Pav Bhaji,Fast Food,2,147,294,True
ITEM00019263,ORD0007747,Schezwan Noodles,Chinese,2,392,784,True
ITEM00019264,ORD0007747,White Sauce Pasta,Italian,2,139,278,True
ITEM00019265,ORD0007747,Chicken Burger,Fast Food,2,143,286,False
ITEM00019266,ORD0007748,Idli Sambhar,South Indian,1,109,109,True
ITEM00019267,ORD0007748,Masala Fries,Fast Food,1,118,118,True
ITEM00019268,ORD0007748,Idli Sambhar,South Indian,1,414,414,True
ITEM00019269,ORD0007748,Manchurian,Chinese,1,178,178,True
ITEM00019270,ORD0007749,Butter Naan,North Indian,3,421,1263,True
ITEM00019271,ORD0007750,Chicken Burger,Fast Food,1,142,142,False
ITEM00019272,ORD0007751,Idli Sambhar,South Indian,3,173,519,True
ITEM00019273,ORD0007751,Veg Burger,Fast Food,2,176,352,True
ITEM00019274,ORD0007751,Farmhouse Pizza,Italian,1,340,340,True
ITEM00019275,ORD0007752,Idli Sambhar,South Indian,3,375,1125,True
ITEM00019276,ORD0007752,Red Sauce Pasta,Italian,3,414,1242,True
ITEM00019277,ORD0007752,Ice Cream Sundae,Desserts,1,447,447,True
ITEM00019278,ORD0007753,Chicken Tikka,North Indian,1,354,354,False
ITEM00019279,ORD0007753,Mango Shake,Beverages,1,355,355,True
ITEM00019280,ORD0007753,Veg Biryani,North Indian,3,227,681,True
ITEM00019281,ORD0007754,Kadhi Chawal,North Indian,2,171,342,True
ITEM00019282,ORD0007754,Chole Bhature,North Indian,2,267,534,True
ITEM00019283,ORD0007755,Dal Makhani,North Indian,2,387,774,True
ITEM00019284,ORD0007755,Dal Makhani,North Indian,2,336,672,True
ITEM00019285,ORD0007755,Hakka Noodles,Chinese,3,144,432,True
ITEM00019286,ORD0007756,Masala Fries,Fast Food,3,87,261,True
ITEM00019287,ORD0007756,Pav Bhaji,Fast Food,1,200,200,True
ITEM00019288,ORD0007756,Butter Naan,North Indian,1,351,351,True
ITEM00019289,ORD0007757,Dal Makhani,North Indian,2,240,480,True
ITEM00019290,ORD0007757,Butter Naan,North Indian,1,446,446,True
ITEM00019291,ORD0007757,Mango Shake,Beverages,2,392,784,True
ITEM00019292,ORD0007757,Masala Dosa,South Indian,1,172,172,True
ITEM00019293,ORD0007758,Paneer Butter Masala,North Indian,3,280,840,True
ITEM00019294,ORD0007759,Masala Dosa,South Indian,2,179,358,True
ITEM00019295,ORD0007759,Chilli Paneer,Chinese,2,210,420,True
ITEM00019296,ORD0007759,White Sauce Pasta,Italian,2,357,714,True
ITEM00019297,ORD0007759,Vada Sambhar,South Indian,1,419,419,True
ITEM00019298,ORD0007760,Chicken Biryani,North Indian,2,357,714,False
ITEM00019299,ORD0007760,Hakka Noodles,Chinese,1,383,383,True
ITEM00019300,ORD0007761,Cold Coffee,Beverages,1,183,183,True
ITEM00019301,ORD0007761,Margherita Pizza,Italian,1,381,381,True
ITEM00019302,ORD0007761,Red Sauce Pasta,Italian,1,188,188,True
ITEM00019303,ORD0007762,Mango Shake,Beverages,3,366,1098,True
ITEM00019304,ORD0007763,Rajma Chawal,North Indian,2,339,678,True
ITEM00019305,ORD0007764,Pav Bhaji,Fast Food,3,275,825,True
ITEM00019306,ORD0007764,Mango Shake,Beverages,2,283,566,True
ITEM00019307,ORD0007764,Masala Dosa,South Indian,1,286,286,True
ITEM00019308,ORD0007765,Margherita Pizza,Italian,2,222,444,True
ITEM00019309,ORD0007766,Masala Dosa,South Indian,2,449,898,True
ITEM00019310,ORD0007766,Hakka Noodles,Chinese,2,227,454,True
ITEM00019311,ORD0007767,Vada Sambhar,South Indian,2,222,444,True
ITEM00019312,ORD0007767,Margherita Pizza,Italian,2,363,726,True
ITEM00019313,ORD0007767,Red Sauce Pasta,Italian,1,164,164,True
ITEM00019314,ORD0007767,Gulab Jamun,Desserts,1,158,158,True
ITEM00019315,ORD0007768,Peri Peri Fries,Fast Food,1,87,87,True
ITEM00019316,ORD0007768,Veg Burger,Fast Food,2,138,276,True
ITEM00019317,ORD0007769,Chicken Tikka,North Indian,3,143,429,False
ITEM00019318,ORD0007769,Chocolate Shake,Beverages,3,102,306,True
ITEM00019319,ORD0007770,Mysore Dosa,South Indian,1,287,287,True
ITEM00019320,ORD0007770,White Sauce Pasta,Italian,1,371,371,True
ITEM00019321,ORD0007770,Tandoori Chicken,North Indian,1,205,205,False
ITEM00019322,ORD0007771,Chicken Biryani,North Indian,1,133,133,False
ITEM00019323,ORD0007771,Kadhi Chawal,North Indian,3,397,1191,True
ITEM00019324,ORD0007771,Gulab Jamun,Desserts,1,202,202,True
ITEM00019325,ORD0007771,Vada Sambhar,South Indian,3,283,849,True
ITEM00019326,ORD0007772,Hyderabadi Biryani,North Indian,3,334,1002,False
ITEM00019327,ORD0007772,Veg Burger,Fast Food,3,421,1263,True
ITEM00019328,ORD0007772,Schezwan Noodles,Chinese,3,129,387,True
ITEM00019329,ORD0007772,Masala Dosa,South Indian,2,109,218,True
ITEM00019330,ORD0007773,Kadhi Chawal,North Indian,3,208,624,True
ITEM00019331,ORD0007773,Hakka Noodles,Chinese,2,203,406,True
ITEM00019332,ORD0007773,Mysore Dosa,South Indian,1,271,271,True
ITEM00019333,ORD0007774,Idli Sambhar,South Indian,3,286,858,True
ITEM00019334,ORD0007775,Pav Bhaji,Fast Food,2,244,488,True
ITEM00019335,ORD0007775,Pav Bhaji,Fast Food,3,412,1236,True
ITEM00019336,ORD0007775,Vada Sambhar,South Indian,3,414,1242,True
ITEM00019337,ORD0007776,Tandoori Chicken,North Indian,3,90,270,False
ITEM00019338,ORD0007777,Margherita Pizza,Italian,1,400,400,True
ITEM00019339,ORD0007778,Tandoori Chicken,North Indian,2,116,232,False
ITEM00019340,ORD0007778,Manchurian,Chinese,2,203,406,True
ITEM00019341,ORD0007779,Hyderabadi Biryani,North Indian,3,242,726,False
ITEM00019342,ORD0007780,Pav Bhaji,Fast Food,1,329,329,True
ITEM00019343,ORD0007781,Paneer Butter Masala,North Indian,1,233,233,True
ITEM00019344,ORD0007782,Chicken Tikka,North Indian,2,374,748,False
ITEM00019345,ORD0007783,Ice Cream Sundae,Desserts,1,186,186,True
ITEM00019346,ORD0007783,Dal Makhani,North Indian,1,399,399,True
ITEM00019347,ORD0007783,White Sauce Pasta,Italian,3,387,1161,True
ITEM00019348,ORD0007784,Rasmalai,Desserts,2,301,602,True
ITEM00019349,ORD0007785,Mysore Dosa,South Indian,2,394,788,True
ITEM00019350,ORD0007785,Masala Fries,Fast Food,2,131,262,True
ITEM00019351,ORD0007785,Kadhi Chawal,North Indian,3,170,510,True
ITEM00019352,ORD0007785,Hyderabadi Biryani,North Indian,3,125,375,False
ITEM00019353,ORD0007786,Chocolate Shake,Beverages,1,336,336,True
ITEM00019354,ORD0007786,Vada Sambhar,South Indian,2,310,620,True
ITEM00019355,ORD0007786,Idli Sambhar,South Indian,2,410,820,True
ITEM00019356,ORD0007787,Chicken Burger,Fast Food,2,391,782,False
ITEM00019357,ORD0007787,Chilli Paneer,Chinese,1,177,177,True
ITEM00019358,ORD0007788,Chicken Burger,Fast Food,1,96,96,False
ITEM00019359,ORD0007788,Peri Peri Fries,Fast Food,1,137,137,True
ITEM00019360,ORD0007789,Hakka Noodles,Chinese,3,309,927,True
ITEM00019361,ORD0007790,Idli Sambhar,South Indian,3,149,447,True
ITEM00019362,ORD0007790,Rajma Chawal,North Indian,3,190,570,True
ITEM00019363,ORD0007791,Paneer Butter Masala,North Indian,3,263,789,True
ITEM00019364,ORD0007791,Rasmalai,Desserts,1,375,375,True
ITEM00019365,ORD0007791,Manchurian,Chinese,3,233,699,True
ITEM00019366,ORD0007791,Mysore Dosa,South Indian,3,409,1227,True
ITEM00019367,ORD0007792,Schezwan Noodles,Chinese,3,187,561,True
ITEM00019368,ORD0007792,Chicken Burger,Fast Food,1,184,184,False
ITEM00019369,ORD0007792,Butter Naan,North Indian,3,97,291,True
ITEM00019370,ORD0007793,Hakka Noodles,Chinese,1,416,416,True
ITEM00019371,ORD0007794,Ice Cream Sundae,Desserts,1,140,140,True
ITEM00019372,ORD0007794,Rajma Chawal,North Indian,1,158,158,True
ITEM00019373,ORD0007794,Chole Bhature,North Indian,1,132,132,True
ITEM00019374,ORD0007794,Farmhouse Pizza,Italian,2,408,816,True
ITEM00019375,ORD0007795,Veg Biryani,North Indian,2,111,222,True
ITEM00019376,ORD0007795,Farmhouse Pizza,Italian,2,290,580,True
ITEM00019377,ORD0007795,Red Sauce Pasta,Italian,2,165,330,True
ITEM00019378,ORD0007796,Chicken Tikka,North Indian,2,144,288,False
ITEM00019379,ORD0007796,Manchurian,Chinese,3,404,1212,True
ITEM00019380,ORD0007797,Dal Makhani,North Indian,3,297,891,True
ITEM00019381,ORD0007797,Gulab Jamun,Desserts,2,106,212,True
ITEM00019382,ORD0007797,Dal Makhani,North Indian,2,132,264,True
ITEM00019383,ORD0007798,Chicken Burger,Fast Food,1,287,287,False
ITEM00019384,ORD0007798,Red Sauce Pasta,Italian,2,277,554,True
ITEM00019385,ORD0007798,Chicken Biryani,North Indian,1,298,298,False
ITEM00019386,ORD0007799,Chocolate Shake,Beverages,3,408,1224,True
ITEM00019387,ORD0007799,Mango Shake,Beverages,1,334,334,True
ITEM00019388,ORD0007799,Cold Coffee,Beverages,3,384,1152,True
ITEM00019389,ORD0007799,Butter Naan,North Indian,2,289,578,True
ITEM00019390,ORD0007800,Chicken Biryani,North Indian,1,167,167,False
ITEM00019391,ORD0007800,Masala Dosa,South Indian,3,294,882,True
ITEM00019392,ORD0007800,Farmhouse Pizza,Italian,1,225,225,True
ITEM00019393,ORD0007801,Ice Cream Sundae,Desserts,1,185,185,True
ITEM00019394,ORD0007802,Chocolate Shake,Beverages,3,179,537,True
ITEM00019395,ORD0007802,Brownie,Desserts,3,222,666,True
ITEM00019396,ORD0007803,Vada Sambhar,South Indian,2,170,340,True
ITEM00019397,ORD0007803,Cold Coffee,Beverages,2,335,670,True
ITEM00019398,ORD0007803,Mango Shake,Beverages,2,109,218,True
ITEM00019399,ORD0007803,Mysore Dosa,South Indian,2,212,424,True
ITEM00019400,ORD0007804,Butter Naan,North Indian,1,128,128,True
ITEM00019401,ORD0007804,Rasmalai,Desserts,3,287,861,True
ITEM00019402,ORD0007804,Red Sauce Pasta,Italian,2,186,372,True
ITEM00019403,ORD0007805,Chicken Biryani,North Indian,2,158,316,False
ITEM00019404,ORD0007805,Dal Makhani,North Indian,1,331,331,True
ITEM00019405,ORD0007806,Paneer Butter Masala,North Indian,1,328,328,True
ITEM00019406,ORD0007806,Chole Bhature,North Indian,2,120,240,True
ITEM00019407,ORD0007806,Chilli Paneer,Chinese,2,264,528,True
ITEM00019408,ORD0007807,Margherita Pizza,Italian,3,392,1176,True
ITEM00019409,ORD0007807,Vada Sambhar,South Indian,3,415,1245,True
ITEM00019410,ORD0007807,Rasmalai,Desserts,2,393,786,True
ITEM00019411,ORD0007808,Chicken Biryani,North Indian,3,215,645,False
ITEM00019412,ORD0007808,Farmhouse Pizza,Italian,3,167,501,True
ITEM00019413,ORD0007809,Dal Makhani,North Indian,1,287,287,True
ITEM00019414,ORD0007810,Tandoori Chicken,North Indian,2,439,878,False
ITEM00019415,ORD0007810,Chilli Paneer,Chinese,3,367,1101,True
ITEM00019416,ORD0007810,Cold Coffee,Beverages,2,280,560,True
ITEM00019417,ORD0007811,Mango Shake,Beverages,3,102,306,True
ITEM00019418,ORD0007811,Vada Sambhar,South Indian,3,82,246,True
ITEM00019419,ORD0007812,Veg Biryani,North Indian,3,111,333,True
ITEM00019420,ORD0007812,Hakka Noodles,Chinese,1,161,161,True
ITEM00019421,ORD0007812,Mango Shake,Beverages,2,363,726,True
ITEM00019422,ORD0007812,Peri Peri Fries,Fast Food,3,379,1137,True
ITEM00019423,ORD0007813,Brownie,Desserts,3,309,927,True
ITEM00019424,ORD0007813,Pav Bhaji,Fast Food,1,280,280,True
ITEM00019425,ORD0007813,Veg Biryani,North Indian,2,411,822,True
ITEM00019426,ORD0007814,Chole Bhature,North Indian,1,205,205,True
ITEM00019427,ORD0007814,Vada Sambhar,South Indian,2,421,842,True
ITEM00019428,ORD0007814,Farmhouse Pizza,Italian,1,390,390,True
ITEM00019429,ORD0007814,Paneer Butter Masala,North Indian,3,343,1029,True
ITEM00019430,ORD0007815,Paneer Butter Masala,North Indian,3,102,306,True
